T,Salt,Cs,fs,Cp,Gamma,Eta_true,Eta_pred_DecisionTree,Eta_pred_RandomForest,Eta_pred_GBT,Eta_pred_XGBoost,Eta_pred_LinearRegression
40,NaCl,1000,0.5,5.0,3.59,2.8774,2.8640412622313356,2.8563791325484815,2.8191717029019476,2.916897,4.851919663063213
40,NaCl,1000,0.5,5.0,4.64,2.8641,2.8640412622313356,2.8563791325484815,2.8016549549592846,2.8680117,4.834808128116988
40,NaCl,1000,0.5,5.0,5.99,2.8288,2.8640412622313356,2.8272763512527264,2.8052408032466007,2.8787544,4.812896228292239
40,NaCl,1000,0.5,5.0,7.74,2.806,2.754911627979077,2.8048085656905375,2.8134294127481927,2.8050113,4.784639650419521
40,NaCl,1000,0.5,5.0,10.0,2.7751,2.754911627979077,2.7754521579849682,2.81567645009667,2.8455656,4.74839361750511
40,NaCl,1000,0.5,5.0,12.9,2.7407,2.754911627979077,2.7568833215215958,2.7812169326823124,2.7656958,4.70228516149952
40,NaCl,1000,0.5,5.0,16.7,2.699,2.754911627979077,2.697749626070256,2.7421511323521384,2.7471762,4.642544217365452
40,NaCl,1000,0.5,5.0,21.5,2.6594,2.5364327888128377,2.6490746292713663,2.5853194277875393,2.6580539,4.568165630276989
40,NaCl,1000,0.5,5.0,27.8,2.6148,2.5364327888128377,2.6023043209878445,2.5578147452825126,2.6481776,4.472349093260322
40,NaCl,1000,0.5,5.0,35.9,2.5837,2.5364327888128377,2.588172342149453,2.516524514391456,2.6133833,4.352103563529994
40,NaCl,1000,0.5,5.0,46.4,2.517,2.5364327888128377,2.52333210555644,2.5040460877013118,2.5560224,4.20102865513185
40,NaCl,1000,0.5,5.0,59.9,2.4743,2.5364327888128377,2.5068144487215047,2.463360102836218,2.5025475,4.014469725169671
40,NaCl,1000,0.5,5.0,77.4,2.477,2.5364327888128377,2.5021576119723368,2.4073010714921583,2.4694867,3.78491000743147
40,NaCl,1000,0.5,5.0,100.0,2.4369,2.5364327888128377,2.5021576119723368,2.3535158392552105,2.4153762,3.507763735649848
40,NaCl,1000,0.5,4.0,1.29,2.3818,3.2854117459907792,2.8488096508009386,2.6149244487482775,2.6167169,4.521049805589532
40,NaCl,1000,0.5,4.0,1.67,2.4547,3.2854117459907792,2.8344453245325467,2.5804916808983305,2.593029,4.515272859787514
40,NaCl,1000,0.5,4.0,2.15,10.078,3.2854117459907792,3.490670367358439,2.5743696384614903,2.6158319,4.50798621505724
40,NaCl,1000,0.5,4.0,2.78,2.3344,2.3291317523207944,2.5934518862992566,2.5325908821481855,2.599479,4.498440336082172
40,NaCl,1000,0.5,4.0,3.59,2.3241,2.3291317523207944,2.365733392848004,2.52507817011166,2.576757,4.486196759121324
40,NaCl,1000,0.5,4.0,4.64,2.3485,2.3291317523207944,2.365733392848004,2.5093887540339384,2.5335722,4.4703750394824455
40,NaCl,1000,0.5,4.0,5.99,2.3097,2.3291317523207944,2.3570644313236904,2.5126005297559755,2.543062,4.450114791826588
40,NaCl,1000,0.5,4.0,7.74,2.2989,2.270888403160025,2.3352155684459515,2.5199349106575557,2.4779177,4.423988108600261
40,NaCl,1000,0.5,4.0,10.0,2.2782,2.270888403160025,2.2898002293134567,2.5089556643203728,2.5137432,4.3904741910823075
40,NaCl,1000,0.5,4.0,12.9,2.2613,2.270888403160025,2.2785271580403785,2.478249934120609,2.4431872,4.347841249841527
40,NaCl,1000,0.5,4.0,16.7,2.2455,2.270888403160025,2.2614331998915875,2.4434396983720252,2.426827,4.292603395842951
40,NaCl,1000,0.5,4.0,21.5,2.2085,2.1511915060128,2.198530670221019,2.365028453998907,2.3480973,4.223831239765325
40,NaCl,1000,0.5,4.0,27.8,2.1859,2.1511915060128,2.1809414582525175,2.33986740192796,2.3393729,4.135237061030919
40,NaCl,1000,0.5,4.0,35.9,2.1712,2.1511915060128,2.178990665390096,2.3020954462152754,2.3326333,4.024055272535589
40,NaCl,1000,0.5,4.0,46.4,2.1388,2.1511915060128,2.151394323765754,2.290680286499949,2.2814345,3.8843679298947156
40,NaCl,1000,0.5,4.0,59.9,2.1442,2.1511915060128,2.142280235423502,2.253461089966366,2.2337043,3.7118712429951075
40,NaCl,1000,0.5,4.0,77.4,2.0984,2.1511915060128,2.1371336045939198,2.2021787598963143,2.2041953,3.4996150365327487
40,NaCl,1000,0.5,4.0,100.0,2.1135,2.1511915060128,2.1371336045939198,2.1833332698539367,2.169368,3.243359205313089
40,NaCl,1000,0.5,2.0,1.0,1.4035,3.2084987963264036,1.419473330851045,1.6779848427179578,1.6130974,3.8689444871936827
40,NaCl,1000,0.5,2.0,1.29,1.408,3.2084987963264036,1.3974793642382324,1.669957913237215,1.6186593,3.8651710976019085
40,NaCl,1000,0.5,2.0,1.67,1.3271,1.3696401379753915,1.3529567392223767,1.6479682633361619,1.599084,3.8602322261214903
40,NaCl,1000,0.5,2.0,2.15,1.3798,1.3696401379753915,1.378364749493209,1.6440585698008598,1.6131462,3.8540026710798436
40,NaCl,1000,0.5,2.0,2.78,1.4024,1.3696401379753915,1.3832748122753282,1.6173775829968204,1.6135869,3.845841633908782
40,NaCl,1000,0.5,2.0,3.59,1.3686,1.3696401379753915,1.3747588621083338,1.612579772137974,1.5994825,3.835374259773282
40,NaCl,1000,0.5,2.0,4.64,1.3714,1.3696401379753915,1.374361561860437,1.6025601080724965,1.5726762,3.8218478320425033
40,NaCl,1000,0.5,2.0,5.99,1.3928,1.3830633164999155,1.3821038794550693,1.604611230538052,1.5785669,3.8045267833841026
40,NaCl,1000,0.5,2.0,7.74,1.3807,1.3830633164999155,1.379998472639568,1.6092951545539649,1.5381297,3.7821903559557306
40,NaCl,1000,0.5,2.0,10.0,1.3805,1.3830633164999155,1.3786490334002472,1.6022835258581778,1.5603678,3.7535383766747996
40,NaCl,1000,0.5,2.0,12.9,1.3783,1.3830633164999155,1.3783528625989032,1.5826740579236955,1.5338306,3.7170902906382564
40,NaCl,1000,0.5,2.0,16.7,1.3583,1.375983945708856,1.3750889601133163,1.5419005675272672,1.5235597,3.6698659144535726
40,NaCl,1000,0.5,2.0,21.5,1.3864,1.375983945708856,1.3770067067677025,1.492420180399243,1.4741333,3.6110706873666314
40,NaCl,1000,0.5,2.0,27.8,1.379,1.375983945708856,1.3783563904047464,1.4765426285637608,1.4750689,3.53532906234922
40,NaCl,1000,0.5,2.0,35.9,1.3804,1.375983945708856,1.3783563904047464,1.4626724521113665,1.4904363,3.4402766621432903
40,NaCl,1000,0.5,2.0,46.4,1.3865,1.3953790938850665,1.3792571525930928,1.4582988861696304,1.4576536,3.320854071662468
40,NaCl,1000,0.5,2.0,59.9,1.3717,1.3953790938850665,1.3791477185119168,1.444556618639047,1.4447128,3.1733818611568134
40,NaCl,1000,0.5,2.0,77.4,1.4028,1.3953790938850665,1.398775060536503,1.4363998080465048,1.439205,2.9919181326460955
40,NaCl,1000,0.5,2.0,100.0,1.421,1.3953790938850665,1.4063946212001992,1.4302902109642077,1.443723,2.772837902386826
40,NaCl,1000,0.5,3.0,0.999,27.275,3.2084987963264036,7.902101199584071,17.79615084899609,5.3654156,4.184361944697745
40,NaCl,1000,0.5,3.0,1.29,1.9662,3.2084987963264036,1.9098587997468048,2.0761291756129374,2.0552106,4.180266862221045
40,NaCl,1000,0.5,3.0,1.67,1.7803,1.8609971369415306,1.8234734155871808,2.048791149091903,2.0303562,4.17492536497163
40,NaCl,1000,0.5,3.0,2.15,1.9108,1.8609971369415306,1.8683944863014603,2.0439305302990545,2.0482106,4.168187965293997
40,NaCl,1000,0.5,3.0,2.78,1.8747,1.8609971369415306,1.8795920858084545,2.0107601283991468,2.0354064,4.159361625557392
40,NaCl,1000,0.5,3.0,3.59,1.8808,1.8609971369415306,1.8735894713304253,2.004795382207541,2.0176148,4.148040932080136
40,NaCl,1000,0.5,3.0,4.64,1.8115,1.825833638960385,1.841632005422709,1.9923387108559534,1.9838009,4.13341180540518
40,NaCl,1000,0.5,3.0,5.99,1.8435,1.825833638960385,1.8369632811826104,1.9948887123618242,1.9912317,4.114678713415912
40,NaCl,1000,0.5,3.0,7.74,1.8343,1.825833638960385,1.8334028900355908,2.000711871873036,1.9402235,4.090521379874543
40,NaCl,1000,0.5,3.0,10.0,1.8298,1.825833638960385,1.8306438979746633,1.9919948576366295,1.968275,4.059533639228488
40,NaCl,1000,0.5,3.0,12.9,1.8103,1.825833638960385,1.8235973655653703,1.967615926781956,1.9130293,4.020114239051229
40,NaCl,1000,0.5,3.0,16.7,1.7709,1.7698447922511928,1.7850173831430436,1.939978208192345,1.9002192,3.9690400459899244
40,NaCl,1000,0.5,3.0,21.5,1.786,1.7698447922511928,1.773800898972556,1.8777233035747098,1.8385735,3.9054517252553533
40,NaCl,1000,0.5,3.0,27.8,1.7645,1.7698447922511928,1.7661578732952765,1.8577465909325472,1.8541864,3.823535505466921
40,NaCl,1000,0.5,3.0,35.9,1.7581,1.7698447922511928,1.7583775893562263,1.827757403553691,1.8508505,3.7207342610402647
40,NaCl,1000,0.5,3.0,46.4,1.7436,1.740852231081109,1.7492118434284463,1.8186942942387683,1.8101403,3.591576124186424
40,NaCl,1000,0.5,3.0,59.9,1.7282,1.740852231081109,1.7467974515197853,1.8015558435515966,1.7940701,3.432081711362692
40,NaCl,1000,0.5,3.0,77.4,1.7388,1.740852231081109,1.7467974515197853,1.7698227873701964,1.7872306,3.2358247302787055
40,NaCl,1000,0.5,3.0,100.0,1.7529,1.740852231081109,1.7467974515197853,1.7546772513567042,1.7777749,2.998884681935494
50,NaCl,1000,0.5,40.0,0.01,123.54,205.0449368882054,188.25204271628937,184.26180002433003,187.92113,66.56103353166188
50,NaCl,1000,0.5,40.0,0.0129,137.72,205.0449368882054,160.84516228185143,181.55860729958317,186.90718,66.56038404691358
50,NaCl,1000,0.5,40.0,0.0167,148.6,159.26844012661093,153.01132448787243,162.09423726004235,176.5646,66.55953300752594
50,NaCl,1000,0.5,40.0,0.0215,159.13,159.26844012661093,157.69614546298772,159.40852195050718,174.91792,66.55845802595816
50,NaCl,1000,0.5,40.0,0.0278,162.08,159.26844012661093,159.5250225864928,156.50285027953342,167.80296,66.55704713899809
50,NaCl,1000,0.5,40.0,0.0359,160.43,159.26844012661093,158.99159787480704,153.25613995220195,168.85309,66.55523318542369
50,NaCl,1000,0.5,40.0,0.0464,160.91,159.26844012661093,157.862902636868,151.10417924421282,159.553,66.55288183770352
50,NaCl,1000,0.5,40.0,0.0599,162.16,159.26844012661093,157.40287395678996,151.10417924421282,159.553,66.54985879841267
50,NaCl,1000,0.5,40.0,0.0774,162.03,159.26844012661093,156.4057804572884,152.86894184213375,162.43657,66.54594024814821
50,NaCl,1000,0.5,40.0,0.1,159.19,155.91477225408104,155.23397375386656,135.16655400561456,139.29214,66.54088006176586
50,NaCl,1000,0.5,40.0,0.129,157.12,155.91477225408104,155.09486835272673,134.54060845406823,139.49324,66.53438746589822
50,NaCl,1000,0.5,40.0,0.167,156.24,155.91477225408104,154.84170848365983,132.21486469010702,136.63814,66.5258808853919
50,NaCl,1000,0.5,40.0,0.215,153.94,155.91477225408104,153.4556036183785,133.89086436645238,134.93439,66.51513728560667
50,NaCl,1000,0.5,40.0,0.278,153.16,155.91477225408104,152.23506353156,133.56522013885623,134.1539,66.5010389439001
50,NaCl,1000,0.5,40.0,0.359,151.5,145.58757052305745,151.0039714211869,138.20815788737337,137.70059,66.48291689535867
50,NaCl,1000,0.5,40.0,0.464,147.66,145.58757052305745,147.28973381941938,136.6317530426909,142.91747,66.45943270077255
50,NaCl,1000,0.5,40.0,0.599,143.54,145.58757052305745,142.1303605348045,143.81454243640908,139.51553,66.42925092516445
50,NaCl,1000,0.5,40.0,0.774,139.91,145.58757052305745,137.97881898710372,140.32828004793265,134.21371,66.39014680054706
50,NaCl,1000,0.5,40.0,1.0,134.98,128.660624531753,133.56056261664006,139.45418464765166,134.31705,66.33968067385523
50,NaCl,1000,0.5,40.0,1.29,130.02,128.660624531753,126.18274339463724,131.5573032431711,132.33908,66.27497944554736
50,NaCl,1000,0.5,40.0,1.67,123.59,117.15580297309884,120.6316550678503,124.29383334819774,126.474464,66.19029403380661
50,NaCl,1000,0.5,40.0,2.15,116.98,117.15580297309884,116.19813666200109,119.34016020808478,119.39505,66.08347764148799
50,NaCl,1000,0.5,40.0,2.78,110.1,106.38994012558237,108.81754969583979,113.72822977910654,112.45139,65.94354267946211
50,NaCl,1000,0.5,40.0,3.59,102.57,106.38994012558237,103.9961146586465,106.23047364876368,105.2189,65.76406161946205
50,NaCl,1000,0.5,40.0,4.64,95.058,106.38994012558237,95.09075503188164,101.85884167870057,97.96103,65.53212784546041
50,NaCl,1000,0.5,40.0,5.99,87.363,82.43735901025013,88.03706259005132,92.07916949488134,92.03909,65.23512879552878
50,NaCl,1000,0.5,40.0,7.74,79.877,82.43735901025013,79.33262615060806,86.95095850105608,85.85996,64.85213248532128
50,NaCl,1000,0.5,40.0,10.0,72.619,82.43735901025013,72.17591464068497,84.2419635500936,77.275444,64.36084522016084
50,NaCl,1000,0.5,40.0,12.9,65.654,64.1207090845108,64.83033302676967,76.9256062189862,69.939995,63.73588035006747
50,NaCl,1000,0.5,40.0,16.7,59.057,64.1207090845108,57.68815808877173,66.35068269710801,61.08607,62.926137525769086
50,NaCl,1000,0.5,40.0,21.5,52.907,48.27595607023685,52.35122431840355,55.74448524371446,54.51262,61.91799264206628
50,NaCl,1000,0.5,40.0,27.8,47.245,43.288500470951654,46.338592962181515,48.18724995702751,48.100307,60.619272736933034
50,NaCl,1000,0.5,40.0,35.9,42.052,38.65235379197821,41.52696418539954,42.091568277455984,42.246754,58.98943651213912
50,NaCl,1000,0.5,40.0,46.4,37.348,34.43551235883688,36.992438950465136,36.718269614027626,37.13228,56.94173162933042
50,NaCl,1000,0.5,40.0,59.9,33.129,30.584861382022243,33.060445228536906,35.33547824428127,34.50252,54.41306796263904
50,NaCl,1000,0.5,40.0,77.4,29.382,27.102314798088653,28.876324527262785,30.071266534800948,31.083199,51.30156149281627
50,NaCl,1000,0.5,40.0,100.0,26.044,27.421518201755678,25.52200688392972,27.48654181933729,27.871733,47.54505566404007
50,NaCl,1000,0.5,30.0,0.1,66.077,66.95566203367162,66.04106137339119,61.050541185146066,61.259594,30.390349896730598
50,NaCl,1000,0.5,30.0,0.129,66.906,66.95566203367162,66.94035444715169,60.76782098890022,61.348072,30.387384617943
50,NaCl,1000,0.5,30.0,0.167,66.944,66.95566203367162,66.9293215088768,60.796652200323436,60.092403,30.38349951817017
50,NaCl,1000,0.5,30.0,0.215,67.678,66.95566203367162,66.9056293957431,57.804746293091306,59.72717,30.378592733704426
50,NaCl,1000,0.5,30.0,0.278,66.976,66.95566203367162,66.70216912672747,57.1366358887905,59.72717,30.37215378163422
50,NaCl,1000,0.5,30.0,0.359,67.163,66.95566203367162,66.68451537536114,55.151798344023874,58.239166,30.363877134323477
50,NaCl,1000,0.5,30.0,0.464,66.513,64.91258993823199,66.53092449136977,55.19810605280645,60.445614,30.353151503856125
50,NaCl,1000,0.5,30.0,0.599,65.442,64.91258993823199,65.74266134198139,56.09337276022944,61.12777,30.339366974400182
50,NaCl,1000,0.5,30.0,0.774,64.378,64.91258993823199,64.03602853302243,54.733592223547944,58.804783,30.321507456635693
50,NaCl,1000,0.5,30.0,1.0,63.36,64.91258993823199,63.482185862880115,58.25282139924063,59.72894,30.29845871957852
50,NaCl,1000,0.5,30.0,1.29,62.097,57.682555436983016,62.16555593383761,57.806380149642294,59.23202,30.268908569878064
50,NaCl,1000,0.5,30.0,1.67,60.095,57.682555436983016,60.884012443431644,54.61480589565966,56.607147,30.23023130423985
50,NaCl,1000,0.5,30.0,2.15,58.013,57.682555436983016,59.66011538640933,52.438158110890576,56.179146,30.181446443951604
50,NaCl,1000,0.5,30.0,2.78,55.676,57.682555436983016,56.96094308132371,50.94862123785687,52.91198,30.117535770470823
50,NaCl,1000,0.5,30.0,3.59,52.981,57.682555436983016,53.70869899170196,49.81485639083004,51.78636,30.03556372248807
50,NaCl,1000,0.5,30.0,4.64,50.134,51.12962958503886,52.051421506039034,49.214549101743096,48.646267,29.92963562928826
50,NaCl,1000,0.5,30.0,5.99,47.131,51.12962958503886,48.7870716437245,46.558083978529055,46.24357,29.79399111965688
50,NaCl,1000,0.5,30.0,7.74,44.001,44.37886453794636,46.06575054516818,43.96510144599866,45.05885,29.61907020088396
50,NaCl,1000,0.5,30.0,10.0,40.826,44.37886453794636,43.11888384041459,40.603594797081335,41.78278,29.394690964027234
50,NaCl,1000,0.5,30.0,12.9,37.677,40.861547803626515,38.92970291180642,37.07720016020549,38.664177,29.109258894934186
50,NaCl,1000,0.5,30.0,16.7,34.587,40.861547803626515,36.00845719673166,37.162114379791646,38.1689,28.739435596325087
50,NaCl,1000,0.5,30.0,21.5,31.59,33.57434300720422,32.77570141381699,30.931539528450706,33.488407,28.278998707995875
50,NaCl,1000,0.5,30.0,27.8,28.743,30.703953992798862,30.08448851947046,29.909205255429626,28.553848,27.685851272942237
50,NaCl,1000,0.5,30.0,35.9,26.042,28.002200248709958,26.94627392109607,26.12569416715101,25.732878,26.941477391805158
50,NaCl,1000,0.5,30.0,46.4,23.55,25.485703467065456,24.401910240215404,22.79055691058369,22.458467,26.00625579846231
50,NaCl,1000,0.5,30.0,59.9,21.215,23.143145577706434,21.829937193185252,20.815131988711656,20.435268,24.851372161056723
50,NaCl,1000,0.5,30.0,77.4,19.126,21.01432581324239,19.696415907256952,19.397158744138196,19.463997,23.43029431784093
50,NaCl,1000,0.5,30.0,100.0,17.197,19.09962799434799,17.72120785913293,18.051177227997027,17.629889,21.714634314251448
50,NaCl,1000,0.5,25.0,0.1,39.499,39.67200549431233,39.514156243574995,42.680810328861256,38.29613,20.538053471993866
50,NaCl,1000,0.5,25.0,0.129,38.215,39.67200549431233,39.10519818976964,42.483158893872115,38.351444,20.536049511706928
50,NaCl,1000,0.5,25.0,0.167,40.682,39.67200549431233,39.98400446486741,42.503314971810454,37.816414,20.533423928679763
50,NaCl,1000,0.5,25.0,0.215,40.338,39.67200549431233,39.96493557133732,40.41165507708305,37.58656,20.530107882563964
50,NaCl,1000,0.5,25.0,0.278,39.215,39.241742859348605,39.658185866706006,40.88048249786758,37.58656,20.525756384724332
50,NaCl,1000,0.5,25.0,0.359,39.388,39.241742859348605,39.61404771198001,39.460358347263515,36.997375,20.52016295702064
50,NaCl,1000,0.5,25.0,0.464,40.083,39.241742859348605,39.60963658586651,39.49349088033891,38.399055,20.51291448594979
50,NaCl,1000,0.5,25.0,0.599,39.507,39.241742859348605,39.447385017421055,39.66892950654796,39.584255,20.5035987852746
50,NaCl,1000,0.5,25.0,0.774,38.703,39.241742859348605,39.32781540908387,38.70730007334264,37.083572,20.49152917330641
50,NaCl,1000,0.5,25.0,1.0,38.574,39.241742859348605,38.61581037774314,37.97474418300242,38.04828,20.475952643396386
50,NaCl,1000,0.5,25.0,1.29,37.928,36.15444821977207,38.18657488848929,37.683711202298454,37.731735,20.455982404267342
50,NaCl,1000,0.5,25.0,1.67,37.255,36.15444821977207,37.426430239213616,35.60313874374923,36.05965,20.429843983600012
50,NaCl,1000,0.5,25.0,2.15,36.351,36.15444821977207,36.51707649110191,34.51601829464163,37.362103,20.396874765653255
50,NaCl,1000,0.5,25.0,2.78,35.353,36.15444821977207,35.90821318740831,33.95586706550456,35.39787,20.353683396227105
50,NaCl,1000,0.5,25.0,3.59,34.019,36.15444821977207,34.04324462072348,33.20024370428631,34.644836,20.298285998355748
50,NaCl,1000,0.5,25.0,4.64,32.625,30.142654140939,32.86147233321748,33.23879783703623,32.544117,20.226698904106538
50,NaCl,1000,0.5,25.0,5.99,31.067,30.142654140939,31.810312130210512,32.22364333137802,30.936726,20.135029206276204
50,NaCl,1000,0.5,25.0,7.74,29.415,30.142654140939,30.920377019388987,30.730108343170293,30.361446,20.016816181571436
50,NaCl,1000,0.5,25.0,10.0,27.689,30.142654140939,29.759917149792788,28.380529697380126,29.279278,19.865178810490555
50,NaCl,1000,0.5,25.0,12.9,25.907,25.665055661329745,27.20062996812269,25.654411283213513,26.926615,19.672281423077262
50,NaCl,1000,0.5,25.0,16.7,24.104,25.665055661329745,24.129172735301992,25.536788291129646,26.58169,19.42235173461257
50,NaCl,1000,0.5,25.0,21.5,22.334,25.665055661329745,22.666402250714516,23.221533061995377,23.322083,19.11118462185744
50,NaCl,1000,0.5,25.0,27.8,20.58,20.89990270144689,20.60212212621534,22.20189690525819,21.572166,18.710330608023984
50,NaCl,1000,0.5,25.0,35.9,18.892,20.89990270144689,18.757112922220696,19.39335945317682,19.18242,18.207276492954602
50,NaCl,1000,0.5,25.0,46.4,17.287,17.43576008223394,17.332636937507992,17.396965376524278,17.53802,17.575245892533477
50,NaCl,1000,0.5,25.0,59.9,15.759,17.43576008223394,15.658070732727365,15.49817248314821,16.101622,16.794765839504574
50,NaCl,1000,0.5,25.0,77.4,14.376,14.45574368912212,14.355541201053521,14.442402386047375,15.217744,15.8343895084979
50,NaCl,1000,0.5,25.0,100.0,13.106,14.45574368912212,13.856871297295728,13.457622840828114,14.438468,14.674932081610132
50,NaCl,1000,0.5,20.0,0.1,23.878,23.949106423326167,24.13020711363057,26.261730502283395,23.803812,13.879788875476482
50,NaCl,1000,0.5,20.0,0.129,24.465,23.949106423326167,24.05945475353482,26.140114518915706,23.838192,13.878434582298928
50,NaCl,1000,0.5,20.0,0.167,24.686,23.949106423326167,24.32846140343158,27.349969845417277,23.996832,13.876660191257347
50,NaCl,1000,0.5,20.0,0.215,22.812,23.949106423326167,23.02107689372308,26.004031650111695,23.850975,13.874419179466658
50,NaCl,1000,0.5,20.0,0.278,21.916,22.400625085273358,22.373577842592297,26.305712020917266,23.850975,13.8714784007123
50,NaCl,1000,0.5,20.0,0.359,22.445,22.400625085273358,22.53131407226802,25.391892646557164,23.4771,13.867698315334525
