T,Salt,Cs,fs,Cp,Gamma,Eta,Formula_Group,Curve_Group
25,CaCl2,1000,0.0,1.5,3.59,1.3453,CaCl2|1000|0|1.5,CaCl2|1000|0|1.5|25
25,CaCl2,1000,0.0,1.5,4.64,1.2807,CaCl2|1000|0|1.5,CaCl2|1000|0|1.5|25
25,CaCl2,1000,0.0,1.5,5.99,1.3685,CaCl2|1000|0|1.5,CaCl2|1000|0|1.5|25
25,CaCl2,1000,0.0,1.5,7.74,1.2952,CaCl2|1000|0|1.5,CaCl2|1000|0|1.5|25
25,CaCl2,1000,0.0,1.5,10.0,1.291,CaCl2|1000|0|1.5,CaCl2|1000|0|1.5|25
25,CaCl2,1000,0.0,1.5,12.9,1.3096,CaCl2|1000|0|1.5,CaCl2|1000|0|1.5|25
25,CaCl2,1000,0.0,1.5,16.7,1.3279,CaCl2|1000|0|1.5,CaCl2|1000|0|1.5|25
25,CaCl2,1000,0.0,1.5,21.5,1.3814,CaCl2|1000|0|1.5,CaCl2|1000|0|1.5|25
25,CaCl2,1000,0.0,1.5,27.8,1.3752,CaCl2|1000|0|1.5,CaCl2|1000|0|1.5|25
25,CaCl2,1000,0.0,1.5,35.9,1.3967,CaCl2|1000|0|1.5,CaCl2|1000|0|1.5|25
25,CaCl2,1000,0.0,1.5,46.4,1.4203,CaCl2|1000|0|1.5,CaCl2|1000|0|1.5|25
25,CaCl2,1000,0.0,1.5,59.9,1.4753,CaCl2|1000|0|1.5,CaCl2|1000|0|1.5|25
25,CaCl2,1000,0.0,1.5,77.4,1.5002,CaCl2|1000|0|1.5,CaCl2|1000|0|1.5|25
25,CaCl2,1000,0.0,1.5,100.0,1.5171,CaCl2|1000|0|1.5,CaCl2|1000|0|1.5|25
25,MgCl2,1000,0.0,20.0,1.0,7.6348,MgCl2|1000|0|20,MgCl2|1000|0|20|25
25,MgCl2,1000,0.0,20.0,1.29,7.8692,MgCl2|1000|0|20,MgCl2|1000|0|20|25
25,MgCl2,1000,0.0,20.0,1.67,8.1195,MgCl2|1000|0|20,MgCl2|1000|0|20|25
25,MgCl2,1000,0.0,20.0,2.15,8.2082,MgCl2|1000|0|20,MgCl2|1000|0|20|25
25,MgCl2,1000,0.0,20.0,2.78,7.8719,MgCl2|1000|0|20,MgCl2|1000|0|20|25
25,MgCl2,1000,0.0,20.0,3.59,8.0598,MgCl2|1000|0|20,MgCl2|1000|0|20|25
25,MgCl2,1000,0.0,20.0,4.64,7.8659,MgCl2|1000|0|20,MgCl2|1000|0|20|25
25,MgCl2,1000,0.0,20.0,5.99,7.9685,MgCl2|1000|0|20,MgCl2|1000|0|20|25
25,MgCl2,1000,0.0,20.0,7.74,7.8549,MgCl2|1000|0|20,MgCl2|1000|0|20|25
25,MgCl2,1000,0.0,20.0,10.0,7.7213,MgCl2|1000|0|20,MgCl2|1000|0|20|25
25,MgCl2,1000,0.0,20.0,12.9,7.6106,MgCl2|1000|0|20,MgCl2|1000|0|20|25
25,MgCl2,1000,0.0,20.0,16.7,7.4972,MgCl2|1000|0|20,MgCl2|1000|0|20|25
25,MgCl2,1000,0.0,20.0,21.5,7.3496,MgCl2|1000|0|20,MgCl2|1000|0|20|25
25,MgCl2,1000,0.0,20.0,27.8,7.1559,MgCl2|1000|0|20,MgCl2|1000|0|20|25
25,MgCl2,1000,0.0,20.0,35.9,6.9629,MgCl2|1000|0|20,MgCl2|1000|0|20|25
25,MgCl2,1000,0.0,20.0,46.4,6.7497,MgCl2|1000|0|20,MgCl2|1000|0|20|25
25,MgCl2,1000,0.0,20.0,59.9,6.5826,MgCl2|1000|0|20,MgCl2|1000|0|20|25
25,MgCl2,1000,0.0,20.0,77.4,6.3712,MgCl2|1000|0|20,MgCl2|1000|0|20|25
25,MgCl2,1000,0.0,20.0,100.0,6.2175,MgCl2|1000|0|20,MgCl2|1000|0|20|25
25,MgCl2,1000,0.0,18.0,1.0,6.8639,MgCl2|1000|0|18,MgCl2|1000|0|18|25
25,MgCl2,1000,0.0,18.0,1.29,7.1277,MgCl2|1000|0|18,MgCl2|1000|0|18|25
25,MgCl2,1000,0.0,18.0,1.67,6.8956,MgCl2|1000|0|18,MgCl2|1000|0|18|25
25,MgCl2,1000,0.0,18.0,2.15,6.8139,MgCl2|1000|0|18,MgCl2|1000|0|18|25
25,MgCl2,1000,0.0,18.0,2.78,6.998,MgCl2|1000|0|18,MgCl2|1000|0|18|25
25,MgCl2,1000,0.0,18.0,3.59,6.7755,MgCl2|1000|0|18,MgCl2|1000|0|18|25
25,MgCl2,1000,0.0,18.0,4.64,6.9126,MgCl2|1000|0|18,MgCl2|1000|0|18|25
25,MgCl2,1000,0.0,18.0,5.99,6.7773,MgCl2|1000|0|18,MgCl2|1000|0|18|25
25,MgCl2,1000,0.0,18.0,7.74,6.8296,MgCl2|1000|0|18,MgCl2|1000|0|18|25
25,MgCl2,1000,0.0,18.0,10.0,6.7784,MgCl2|1000|0|18,MgCl2|1000|0|18|25
25,MgCl2,1000,0.0,18.0,12.9,6.6892,MgCl2|1000|0|18,MgCl2|1000|0|18|25
25,MgCl2,1000,0.0,18.0,16.7,6.5572,MgCl2|1000|0|18,MgCl2|1000|0|18|25
25,MgCl2,1000,0.0,18.0,21.5,6.4141,MgCl2|1000|0|18,MgCl2|1000|0|18|25
25,MgCl2,1000,0.0,18.0,27.8,6.2919,MgCl2|1000|0|18,MgCl2|1000|0|18|25
25,MgCl2,1000,0.0,18.0,35.9,6.1391,MgCl2|1000|0|18,MgCl2|1000|0|18|25
25,MgCl2,1000,0.0,18.0,46.4,5.9986,MgCl2|1000|0|18,MgCl2|1000|0|18|25
25,MgCl2,1000,0.0,18.0,59.9,5.8125,MgCl2|1000|0|18,MgCl2|1000|0|18|25
25,MgCl2,1000,0.0,18.0,77.4,5.6843,MgCl2|1000|0|18,MgCl2|1000|0|18|25
25,MgCl2,1000,0.0,18.0,100.0,5.5579,MgCl2|1000|0|18,MgCl2|1000|0|18|25
25,MgCl2,1000,0.0,15.0,1.0,6.3201,MgCl2|1000|0|15,MgCl2|1000|0|15|25
25,MgCl2,1000,0.0,15.0,1.29,5.3319,MgCl2|1000|0|15,MgCl2|1000|0|15|25
25,MgCl2,1000,0.0,15.0,1.67,5.5498,MgCl2|1000|0|15,MgCl2|1000|0|15|25
25,MgCl2,1000,0.0,15.0,2.15,5.7796,MgCl2|1000|0|15,MgCl2|1000|0|15|25
25,MgCl2,1000,0.0,15.0,2.78,5.5845,MgCl2|1000|0|15,MgCl2|1000|0|15|25
25,MgCl2,1000,0.0,15.0,3.59,5.6412,MgCl2|1000|0|15,MgCl2|1000|0|15|25
25,MgCl2,1000,0.0,15.0,4.64,5.6438,MgCl2|1000|0|15,MgCl2|1000|0|15|25
25,MgCl2,1000,0.0,15.0,5.99,5.6438,MgCl2|1000|0|15,MgCl2|1000|0|15|25
25,MgCl2,1000,0.0,15.0,7.74,5.5386,MgCl2|1000|0|15,MgCl2|1000|0|15|25
25,MgCl2,1000,0.0,15.0,10.0,5.5217,MgCl2|1000|0|15,MgCl2|1000|0|15|25
25,MgCl2,1000,0.0,15.0,12.9,5.4719,MgCl2|1000|0|15,MgCl2|1000|0|15|25
25,MgCl2,1000,0.0,15.0,16.7,5.4006,MgCl2|1000|0|15,MgCl2|1000|0|15|25
25,MgCl2,1000,0.0,15.0,21.5,5.3653,MgCl2|1000|0|15,MgCl2|1000|0|15|25
25,MgCl2,1000,0.0,15.0,27.8,5.2435,MgCl2|1000|0|15,MgCl2|1000|0|15|25
25,MgCl2,1000,0.0,15.0,35.9,5.1516,MgCl2|1000|0|15,MgCl2|1000|0|15|25
25,MgCl2,1000,0.0,15.0,46.4,5.0468,MgCl2|1000|0|15,MgCl2|1000|0|15|25
25,MgCl2,1000,0.0,15.0,59.9,4.971,MgCl2|1000|0|15,MgCl2|1000|0|15|25
25,MgCl2,1000,0.0,15.0,77.4,4.8794,MgCl2|1000|0|15,MgCl2|1000|0|15|25
25,MgCl2,1000,0.0,15.0,100.0,4.7707,MgCl2|1000|0|15,MgCl2|1000|0|15|25
25,CaCl2,1000,0.0,2.0,1.0,0.94728,CaCl2|1000|0|2,CaCl2|1000|0|2|25
25,CaCl2,1000,0.0,2.0,1.29,1.315,CaCl2|1000|0|2,CaCl2|1000|0|2|25
25,CaCl2,1000,0.0,2.0,1.67,1.5446,CaCl2|1000|0|2,CaCl2|1000|0|2|25
25,CaCl2,1000,0.0,2.0,2.15,1.3217,CaCl2|1000|0|2,CaCl2|1000|0|2|25
25,CaCl2,1000,0.0,2.0,2.78,1.2983,CaCl2|1000|0|2,CaCl2|1000|0|2|25
25,CaCl2,1000,0.0,2.0,3.59,1.4628,CaCl2|1000|0|2,CaCl2|1000|0|2|25
25,CaCl2,1000,0.0,2.0,4.64,1.313,CaCl2|1000|0|2,CaCl2|1000|0|2|25
25,CaCl2,1000,0.0,2.0,5.99,1.422,CaCl2|1000|0|2,CaCl2|1000|0|2|25
25,CaCl2,1000,0.0,2.0,7.74,1.414,CaCl2|1000|0|2,CaCl2|1000|0|2|25
25,CaCl2,1000,0.0,2.0,10.0,1.3811,CaCl2|1000|0|2,CaCl2|1000|0|2|25
25,CaCl2,1000,0.0,2.0,12.9,1.3896,CaCl2|1000|0|2,CaCl2|1000|0|2|25
25,CaCl2,1000,0.0,2.0,16.7,1.4227,CaCl2|1000|0|2,CaCl2|1000|0|2|25
25,CaCl2,1000,0.0,2.0,21.5,1.4192,CaCl2|1000|0|2,CaCl2|1000|0|2|25
25,CaCl2,1000,0.0,2.0,27.8,1.4437,CaCl2|1000|0|2,CaCl2|1000|0|2|25
25,CaCl2,1000,0.0,2.0,35.9,1.4559,CaCl2|1000|0|2,CaCl2|1000|0|2|25
25,CaCl2,1000,0.0,2.0,46.4,1.4618,CaCl2|1000|0|2,CaCl2|1000|0|2|25
25,CaCl2,1000,0.0,2.0,59.9,1.51,CaCl2|1000|0|2,CaCl2|1000|0|2|25
25,CaCl2,1000,0.0,2.0,77.4,1.5125,CaCl2|1000|0|2,CaCl2|1000|0|2|25
25,CaCl2,1000,0.0,2.0,100.0,1.577,CaCl2|1000|0|2,CaCl2|1000|0|2|25
25,CaCl2,1000,0.0,18.0,1.0,4.2973,CaCl2|1000|0|18,CaCl2|1000|0|18|25
25,CaCl2,1000,0.0,18.0,1.29,3.7164,CaCl2|1000|0|18,CaCl2|1000|0|18|25
25,CaCl2,1000,0.0,18.0,1.67,3.7043,CaCl2|1000|0|18,CaCl2|1000|0|18|25
25,CaCl2,1000,0.0,18.0,2.15,3.9776,CaCl2|1000|0|18,CaCl2|1000|0|18|25
25,CaCl2,1000,0.0,18.0,2.78,3.9026,CaCl2|1000|0|18,CaCl2|1000|0|18|25
25,CaCl2,1000,0.0,18.0,3.59,3.8557,CaCl2|1000|0|18,CaCl2|1000|0|18|25
25,CaCl2,1000,0.0,18.0,4.64,3.9152,CaCl2|1000|0|18,CaCl2|1000|0|18|25
25,CaCl2,1000,0.0,18.0,5.99,3.8645,CaCl2|1000|0|18,CaCl2|1000|0|18|25
25,CaCl2,1000,0.0,18.0,7.74,3.8199,CaCl2|1000|0|18,CaCl2|1000|0|18|25
25,CaCl2,1000,0.0,18.0,10.0,3.8684,CaCl2|1000|0|18,CaCl2|1000|0|18|25
25,CaCl2,1000,0.0,18.0,12.9,3.8674,CaCl2|1000|0|18,CaCl2|1000|0|18|25
25,CaCl2,1000,0.0,18.0,16.7,3.8489,CaCl2|1000|0|18,CaCl2|1000|0|18|25
25,CaCl2,1000,0.0,18.0,21.5,3.8791,CaCl2|1000|0|18,CaCl2|1000|0|18|25
25,CaCl2,1000,0.0,18.0,27.8,3.8552,CaCl2|1000|0|18,CaCl2|1000|0|18|25
25,CaCl2,1000,0.0,18.0,35.9,3.8643,CaCl2|1000|0|18,CaCl2|1000|0|18|25
25,CaCl2,1000,0.0,18.0,46.4,3.8673,CaCl2|1000|0|18,CaCl2|1000|0|18|25
25,CaCl2,1000,0.0,18.0,59.9,3.8715,CaCl2|1000|0|18,CaCl2|1000|0|18|25
25,CaCl2,1000,0.0,18.0,77.4,3.8772,CaCl2|1000|0|18,CaCl2|1000|0|18|25
25,CaCl2,1000,0.0,18.0,100.0,3.8409,CaCl2|1000|0|18,CaCl2|1000|0|18|25
25,CaCl2,1000,0.0,15.0,1.0,3.9828,CaCl2|1000|0|15,CaCl2|1000|0|15|25
25,CaCl2,1000,0.0,15.0,1.29,3.4034,CaCl2|1000|0|15,CaCl2|1000|0|15|25
25,CaCl2,1000,0.0,15.0,1.67,3.3629,CaCl2|1000|0|15,CaCl2|1000|0|15|25
25,CaCl2,1000,0.0,15.0,2.15,3.5385,CaCl2|1000|0|15,CaCl2|1000|0|15|25
25,CaCl2,1000,0.0,15.0,2.78,3.5291,CaCl2|1000|0|15,CaCl2|1000|0|15|25
25,CaCl2,1000,0.0,15.0,3.59,3.4555,CaCl2|1000|0|15,CaCl2|1000|0|15|25
25,CaCl2,1000,0.0,15.0,4.64,3.4958,CaCl2|1000|0|15,CaCl2|1000|0|15|25
25,CaCl2,1000,0.0,15.0,5.99,3.445,CaCl2|1000|0|15,CaCl2|1000|0|15|25
25,CaCl2,1000,0.0,15.0,7.74,3.3892,CaCl2|1000|0|15,CaCl2|1000|0|15|25
25,CaCl2,1000,0.0,15.0,10.0,3.4103,CaCl2|1000|0|15,CaCl2|1000|0|15|25
25,CaCl2,1000,0.0,15.0,12.9,3.4111,CaCl2|1000|0|15,CaCl2|1000|0|15|25
25,CaCl2,1000,0.0,15.0,16.7,3.4015,CaCl2|1000|0|15,CaCl2|1000|0|15|25
25,CaCl2,1000,0.0,15.0,21.5,3.4326,CaCl2|1000|0|15,CaCl2|1000|0|15|25
25,CaCl2,1000,0.0,15.0,27.8,3.4124,CaCl2|1000|0|15,CaCl2|1000|0|15|25
25,CaCl2,1000,0.0,15.0,35.9,3.4129,CaCl2|1000|0|15,CaCl2|1000|0|15|25
25,CaCl2,1000,0.0,15.0,46.4,3.414,CaCl2|1000|0|15,CaCl2|1000|0|15|25
25,CaCl2,1000,0.0,15.0,59.9,3.4284,CaCl2|1000|0|15,CaCl2|1000|0|15|25
25,CaCl2,1000,0.0,15.0,77.4,3.4422,CaCl2|1000|0|15,CaCl2|1000|0|15|25
25,CaCl2,1000,0.0,15.0,100.0,3.4164,CaCl2|1000|0|15,CaCl2|1000|0|15|25
25,CaCl2,1000,0.0,12.0,1.0,3.0087,CaCl2|1000|0|12,CaCl2|1000|0|12|25
25,CaCl2,1000,0.0,12.0,1.29,3.2086,CaCl2|1000|0|12,CaCl2|1000|0|12|25
25,CaCl2,1000,0.0,12.0,1.67,2.5787,CaCl2|1000|0|12,CaCl2|1000|0|12|25
25,CaCl2,1000,0.0,12.0,2.15,2.7139,CaCl2|1000|0|12,CaCl2|1000|0|12|25
25,CaCl2,1000,0.0,12.0,2.78,2.9233,CaCl2|1000|0|12,CaCl2|1000|0|12|25
25,CaCl2,1000,0.0,12.0,3.59,2.6574,CaCl2|1000|0|12,CaCl2|1000|0|12|25
25,CaCl2,1000,0.0,12.0,4.64,2.8571,CaCl2|1000|0|12,CaCl2|1000|0|12|25
25,CaCl2,1000,0.0,12.0,5.99,2.7394,CaCl2|1000|0|12,CaCl2|1000|0|12|25
25,CaCl2,1000,0.0,12.0,7.74,2.7907,CaCl2|1000|0|12,CaCl2|1000|0|12|25
25,CaCl2,1000,0.0,12.0,10.0,2.8294,CaCl2|1000|0|12,CaCl2|1000|0|12|25
25,CaCl2,1000,0.0,12.0,12.9,2.8264,CaCl2|1000|0|12,CaCl2|1000|0|12|25
25,CaCl2,1000,0.0,12.0,16.7,2.8007,CaCl2|1000|0|12,CaCl2|1000|0|12|25
25,CaCl2,1000,0.0,12.0,21.5,2.7968,CaCl2|1000|0|12,CaCl2|1000|0|12|25
25,CaCl2,1000,0.0,12.0,27.8,2.8161,CaCl2|1000|0|12,CaCl2|1000|0|12|25
25,CaCl2,1000,0.0,12.0,35.9,2.832,CaCl2|1000|0|12,CaCl2|1000|0|12|25
25,CaCl2,1000,0.0,12.0,46.4,2.8604,CaCl2|1000|0|12,CaCl2|1000|0|12|25
25,CaCl2,1000,0.0,12.0,59.9,2.8384,CaCl2|1000|0|12,CaCl2|1000|0|12|25
25,CaCl2,1000,0.0,12.0,77.4,2.879,CaCl2|1000|0|12,CaCl2|1000|0|12|25
25,CaCl2,1000,0.0,12.0,100.0,2.8875,CaCl2|1000|0|12,CaCl2|1000|0|12|25
25,CaCl2,1000,0.0,8.0,1.0,1.848,CaCl2|1000|0|8,CaCl2|1000|0|8|25
25,CaCl2,1000,0.0,8.0,1.29,1.843,CaCl2|1000|0|8,CaCl2|1000|0|8|25
25,CaCl2,1000,0.0,8.0,1.67,2.1145,CaCl2|1000|0|8,CaCl2|1000|0|8|25
25,CaCl2,1000,0.0,8.0,2.15,2.3164,CaCl2|1000|0|8,CaCl2|1000|0|8|25
25,CaCl2,1000,0.0,8.0,2.78,1.9776,CaCl2|1000|0|8,CaCl2|1000|0|8|25
25,CaCl2,1000,0.0,8.0,3.59,2.179,CaCl2|1000|0|8,CaCl2|1000|0|8|25
25,CaCl2,1000,0.0,8.0,4.64,2.0344,CaCl2|1000|0|8,CaCl2|1000|0|8|25
25,CaCl2,1000,0.0,8.0,5.99,2.1936,CaCl2|1000|0|8,CaCl2|1000|0|8|25
25,CaCl2,1000,0.0,8.0,7.74,2.122,CaCl2|1000|0|8,CaCl2|1000|0|8|25
25,CaCl2,1000,0.0,8.0,10.0,2.092,CaCl2|1000|0|8,CaCl2|1000|0|8|25
25,CaCl2,1000,0.0,8.0,12.9,2.1075,CaCl2|1000|0|8,CaCl2|1000|0|8|25
25,CaCl2,1000,0.0,8.0,16.7,2.1414,CaCl2|1000|0|8,CaCl2|1000|0|8|25
25,CaCl2,1000,0.0,8.0,21.5,2.1844,CaCl2|1000|0|8,CaCl2|1000|0|8|25
25,CaCl2,1000,0.0,8.0,27.8,2.1767,CaCl2|1000|0|8,CaCl2|1000|0|8|25
25,CaCl2,1000,0.0,8.0,35.9,2.1949,CaCl2|1000|0|8,CaCl2|1000|0|8|25
25,CaCl2,1000,0.0,8.0,46.4,2.2056,CaCl2|1000|0|8,CaCl2|1000|0|8|25
25,CaCl2,1000,0.0,8.0,59.9,2.2615,CaCl2|1000|0|8,CaCl2|1000|0|8|25
25,CaCl2,1000,0.0,8.0,77.4,2.2718,CaCl2|1000|0|8,CaCl2|1000|0|8|25
25,CaCl2,1000,0.0,8.0,100.0,2.2932,CaCl2|1000|0|8,CaCl2|1000|0|8|25
25,CaCl2,1000,0.0,6.0,1.0,1.4053,CaCl2|1000|0|6,CaCl2|1000|0|6|25
25,CaCl2,1000,0.0,6.0,1.29,1.8713,CaCl2|1000|0|6,CaCl2|1000|0|6|25
25,CaCl2,1000,0.0,6.0,1.67,2.0663,CaCl2|1000|0|6,CaCl2|1000|0|6|25
25,CaCl2,1000,0.0,6.0,2.15,1.8414,CaCl2|1000|0|6,CaCl2|1000|0|6|25
25,CaCl2,1000,0.0,6.0,2.78,1.8553,CaCl2|1000|0|6,CaCl2|1000|0|6|25
25,CaCl2,1000,0.0,6.0,3.59,1.9982,CaCl2|1000|0|6,CaCl2|1000|0|6|25
25,CaCl2,1000,0.0,6.0,4.64,1.8347,CaCl2|1000|0|6,CaCl2|1000|0|6|25
25,CaCl2,1000,0.0,6.0,5.99,1.9253,CaCl2|1000|0|6,CaCl2|1000|0|6|25
25,CaCl2,1000,0.0,6.0,7.74,1.9276,CaCl2|1000|0|6,CaCl2|1000|0|6|25
25,CaCl2,1000,0.0,6.0,10.0,1.901,CaCl2|1000|0|6,CaCl2|1000|0|6|25
25,CaCl2,1000,0.0,6.0,12.9,1.9061,CaCl2|1000|0|6,CaCl2|1000|0|6|25
25,CaCl2,1000,0.0,6.0,16.7,1.9308,CaCl2|1000|0|6,CaCl2|1000|0|6|25
25,CaCl2,1000,0.0,6.0,21.5,1.9059,CaCl2|1000|0|6,CaCl2|1000|0|6|25
25,CaCl2,1000,0.0,6.0,27.8,1.9515,CaCl2|1000|0|6,CaCl2|1000|0|6|25
25,CaCl2,1000,0.0,6.0,35.9,1.9562,CaCl2|1000|0|6,CaCl2|1000|0|6|25
25,CaCl2,1000,0.0,6.0,46.4,1.9726,CaCl2|1000|0|6,CaCl2|1000|0|6|25
25,CaCl2,1000,0.0,6.0,59.9,1.9832,CaCl2|1000|0|6,CaCl2|1000|0|6|25
25,CaCl2,1000,0.0,6.0,77.4,2.0052,CaCl2|1000|0|6,CaCl2|1000|0|6|25
25,CaCl2,1000,0.0,6.0,100.0,2.0575,CaCl2|1000|0|6,CaCl2|1000|0|6|25
25,CaCl2,1000,0.0,5.0,1.0,1.5208,CaCl2|1000|0|5,CaCl2|1000|0|5|25
25,CaCl2,1000,0.0,5.0,1.29,1.7389,CaCl2|1000|0|5,CaCl2|1000|0|5|25
25,CaCl2,1000,0.0,5.0,1.67,1.9763,CaCl2|1000|0|5,CaCl2|1000|0|5|25
25,CaCl2,1000,0.0,5.0,2.15,1.5762,CaCl2|1000|0|5,CaCl2|1000|0|5|25
25,CaCl2,1000,0.0,5.0,2.78,1.7112,CaCl2|1000|0|5,CaCl2|1000|0|5|25
25,CaCl2,1000,0.0,5.0,3.59,1.8772,CaCl2|1000|0|5,CaCl2|1000|0|5|25
25,CaCl2,1000,0.0,5.0,4.64,1.715,CaCl2|1000|0|5,CaCl2|1000|0|5|25
25,CaCl2,1000,0.0,5.0,5.99,1.7423,CaCl2|1000|0|5,CaCl2|1000|0|5|25
25,CaCl2,1000,0.0,5.0,7.74,1.8008,CaCl2|1000|0|5,CaCl2|1000|0|5|25
25,CaCl2,1000,0.0,5.0,10.0,1.7701,CaCl2|1000|0|5,CaCl2|1000|0|5|25
25,CaCl2,1000,0.0,5.0,12.9,1.7776,CaCl2|1000|0|5,CaCl2|1000|0|5|25
25,CaCl2,1000,0.0,5.0,16.7,1.8056,CaCl2|1000|0|5,CaCl2|1000|0|5|25
25,CaCl2,1000,0.0,5.0,21.5,1.7803,CaCl2|1000|0|5,CaCl2|1000|0|5|25
25,CaCl2,1000,0.0,5.0,27.8,1.8188,CaCl2|1000|0|5,CaCl2|1000|0|5|25
25,CaCl2,1000,0.0,5.0,35.9,1.8251,CaCl2|1000|0|5,CaCl2|1000|0|5|25
25,CaCl2,1000,0.0,5.0,46.4,1.8413,CaCl2|1000|0|5,CaCl2|1000|0|5|25
25,CaCl2,1000,0.0,5.0,59.9,1.8588,CaCl2|1000|0|5,CaCl2|1000|0|5|25
25,CaCl2,1000,0.0,5.0,77.4,1.8724,CaCl2|1000|0|5,CaCl2|1000|0|5|25
25,CaCl2,1000,0.0,5.0,100.0,1.9362,CaCl2|1000|0|5,CaCl2|1000|0|5|25
25,CaCl2,1000,0.0,4.0,1.0,1.8349,CaCl2|1000|0|4,CaCl2|1000|0|4|25
25,CaCl2,1000,0.0,4.0,1.29,1.8105,CaCl2|1000|0|4,CaCl2|1000|0|4|25
25,CaCl2,1000,0.0,4.0,1.67,1.3297,CaCl2|1000|0|4,CaCl2|1000|0|4|25
25,CaCl2,1000,0.0,4.0,2.15,1.5714,CaCl2|1000|0|4,CaCl2|1000|0|4|25
25,CaCl2,1000,0.0,4.0,2.78,1.7458,CaCl2|1000|0|4,CaCl2|1000|0|4|25
25,CaCl2,1000,0.0,4.0,3.59,1.5081,CaCl2|1000|0|4,CaCl2|1000|0|4|25
25,CaCl2,1000,0.0,4.0,4.64,1.7018,CaCl2|1000|0|4,CaCl2|1000|0|4|25
25,CaCl2,1000,0.0,4.0,5.99,1.5908,CaCl2|1000|0|4,CaCl2|1000|0|4|25
25,CaCl2,1000,0.0,4.0,7.74,1.565,CaCl2|1000|0|4,CaCl2|1000|0|4|25
25,CaCl2,1000,0.0,4.0,10.0,1.6309,CaCl2|1000|0|4,CaCl2|1000|0|4|25
25,CaCl2,1000,0.0,4.0,12.9,1.631,CaCl2|1000|0|4,CaCl2|1000|0|4|25
25,CaCl2,1000,0.0,4.0,16.7,1.6193,CaCl2|1000|0|4,CaCl2|1000|0|4|25
25,CaCl2,1000,0.0,4.0,21.5,1.6474,CaCl2|1000|0|4,CaCl2|1000|0|4|25
25,CaCl2,1000,0.0,4.0,27.8,1.6558,CaCl2|1000|0|4,CaCl2|1000|0|4|25
25,CaCl2,1000,0.0,4.0,35.9,1.682,CaCl2|1000|0|4,CaCl2|1000|0|4|25
25,CaCl2,1000,0.0,4.0,46.4,1.7169,CaCl2|1000|0|4,CaCl2|1000|0|4|25
25,CaCl2,1000,0.0,4.0,59.9,1.7332,CaCl2|1000|0|4,CaCl2|1000|0|4|25
25,CaCl2,1000,0.0,4.0,77.4,1.7813,CaCl2|1000|0|4,CaCl2|1000|0|4|25
25,CaCl2,1000,0.0,4.0,100.0,1.7888,CaCl2|1000|0|4,CaCl2|1000|0|4|25
25,CaCl2,1000,0.0,3.0,1.0,1.4526,CaCl2|1000|0|3,CaCl2|1000|0|3|25
25,CaCl2,1000,0.0,3.0,1.29,1.7332,CaCl2|1000|0|3,CaCl2|1000|0|3|25
25,CaCl2,1000,0.0,3.0,1.67,1.5494,CaCl2|1000|0|3,CaCl2|1000|0|3|25
25,CaCl2,1000,0.0,3.0,2.15,1.3994,CaCl2|1000|0|3,CaCl2|1000|0|3|25
25,CaCl2,1000,0.0,3.0,2.78,1.5845,CaCl2|1000|0|3,CaCl2|1000|0|3|25
25,CaCl2,1000,0.0,3.0,3.59,1.421,CaCl2|1000|0|3,CaCl2|1000|0|3|25
25,CaCl2,1000,0.0,3.0,4.64,1.544,CaCl2|1000|0|3,CaCl2|1000|0|3|25
25,CaCl2,1000,0.0,3.0,5.99,1.4297,CaCl2|1000|0|3,CaCl2|1000|0|3|25
25,CaCl2,1000,0.0,3.0,7.74,1.5446,CaCl2|1000|0|3,CaCl2|1000|0|3|25
25,CaCl2,1000,0.0,3.0,10.0,1.55,CaCl2|1000|0|3,CaCl2|1000|0|3|25
25,CaCl2,1000,0.0,3.0,12.9,1.5569,CaCl2|1000|0|3,CaCl2|1000|0|3|25
25,CaCl2,1000,0.0,3.0,16.7,1.5429,CaCl2|1000|0|3,CaCl2|1000|0|3|25
25,CaCl2,1000,0.0,3.0,21.5,1.5326,CaCl2|1000|0|3,CaCl2|1000|0|3|25
25,CaCl2,1000,0.0,3.0,27.8,1.5656,CaCl2|1000|0|3,CaCl2|1000|0|3|25
25,CaCl2,1000,0.0,3.0,35.9,1.5818,CaCl2|1000|0|3,CaCl2|1000|0|3|25
25,CaCl2,1000,0.0,3.0,46.4,1.6133,CaCl2|1000|0|3,CaCl2|1000|0|3|25
25,CaCl2,1000,0.0,3.0,59.9,1.6066,CaCl2|1000|0|3,CaCl2|1000|0|3|25
25,CaCl2,1000,0.0,3.0,77.4,1.6517,CaCl2|1000|0|3,CaCl2|1000|0|3|25
25,CaCl2,1000,0.0,3.0,100.0,1.6878,CaCl2|1000|0|3,CaCl2|1000|0|3|25
25,CaCl2,1000,0.0,2.5,1.0,1.8066,CaCl2|1000|0|2.5,CaCl2|1000|0|2.5|25
25,CaCl2,1000,0.0,2.5,1.29,1.1215,CaCl2|1000|0|2.5,CaCl2|1000|0|2.5|25
25,CaCl2,1000,0.0,2.5,1.67,1.2873,CaCl2|1000|0|2.5,CaCl2|1000|0|2.5|25
25,CaCl2,1000,0.0,2.5,2.15,1.5736,CaCl2|1000|0|2.5,CaCl2|1000|0|2.5|25
25,CaCl2,1000,0.0,2.5,2.78,1.3232,CaCl2|1000|0|2.5,CaCl2|1000|0|2.5|25
25,CaCl2,1000,0.0,2.5,3.59,1.4238,CaCl2|1000|0|2.5,CaCl2|1000|0|2.5|25
